1.518	1.621	0
1.52	1.621	0
1.522	1.621	0
1.524	1.621	0
1.526	1.621	0
1.528	1.621	0
1.53	1.621	0
1.532	1.621	0
1.534	1.621	0
1.536	1.621	0
1.538	1.621	0
1.54	1.621	0
1.542	1.621	0
1.544	1.621	0
1.546	1.621	0
1.548	1.621	0
1.55	1.621	0
1.552	1.621	0
1.554	1.621	0
1.556	1.621	0
1.558	1.621	0
1.56	1.621	0
1.562	1.621	0
1.564	1.621	0
1.566	1.621	0
1.568	1.621	0
1.57	1.621	0
1.572	1.621	0
1.574	1.621	0
1.576	1.621	0
1.578	1.621	0
1.58	1.621	0
1.582	1.621	0
1.584	1.621	0
1.586	1.621	0
1.588	1.621	0
1.59	1.621	0
1.592	1.621	0
1.594	1.621	0
1.596	1.621	0
1.598	1.621	0
1.6	1.621	0
1.602	1.621	0
1.604	1.621	0
1.606	1.621	0
1.608	1.621	0
1.61	1.621	0
1.612	1.621	0
1.614	1.621	0
1.616	1.621	0
1.618	1.621	0
1.62	1.621	0
1.622	1.621	0
1.624	1.621	0
1.626	1.621	0
1.628	1.621	0
1.63	1.621	0
1.632	1.621	0
1.634	1.621	0
1.636	1.621	0
1.638	1.621	0
1.64	1.621	0
1.642	1.621	0
1.644	1.621	0
1.646	1.621	0
1.648	1.621	0
1.65	1.621	0
1.652	1.621	0
1.654	1.621	0
1.656	1.621	0
1.658	1.621	0
1.66	1.621	0
1.662	1.621	0
1.664	1.621	0
1.666	1.621	0
1.668	1.621	0
1.67	1.621	0
1.672	1.621	0
1.674	1.621	0
1.676	1.621	0
1.678	1.621	0
1.68	1.621	0
1.682	1.621	0
1.684	1.621	0
1.686	1.621	0
1.688	1.621	0
1.69	1.621	0
1.692	1.621	0
1.694	1.621	0
1.696	1.621	0
1.698	1.621	0
1.7	1.621	0
1.702	1.621	0
1.704	1.621	0
1.706	1.621	0
1.708	1.621	0
1.71	1.621	0
1.712	1.621	0
1.714	1.621	0
1.716	1.621	0
1.718	1.621	0
1.72	1.621	0
1.722	1.621	0
1.724	1.621	0
1.726	1.621	0
1.728	1.621	0
1.73	1.621	0
1.732	1.621	0
1.734	1.621	0
1.736	1.621	0
1.738	1.621	0
1.74	1.621	0
1.742	1.621	0
1.744	1.621	0
1.746	1.621	0
1.748	1.621	0
1.75	1.621	0
1.752	1.621	0
1.754	1.621	0
1.756	1.621	0
1.758	1.621	0
1.76	1.621	0
1.762	1.621	0
1.764	1.621	0
1.766	1.621	0
1.768	1.621	0
1.77	1.621	0
1.772	1.621	0
1.774	1.621	0
1.776	1.621	0
1.778	1.621	0
1.78	1.621	0
1.782	1.621	0
1.784	1.621	0
1.786	1.621	0
1.788	1.621	0
1.79	1.621	0
1.792	1.621	0
1.794	1.621	0
1.796	1.621	0
1.798	1.621	0
1.8	1.621	0
1.802	1.621	0
1.804	1.621	0
1.806	1.621	0
1.808	1.621	0
1.81	1.621	0
1.812	1.621	0
1.814	1.621	0
1.816	1.621	0
1.818	1.621	0
1.82	1.621	0
1.822	1.621	0
1.824	1.621	0
1.826	1.621	0
1.828	1.621	0
1.83	1.621	0
1.832	1.621	0
1.834	1.621	0
1.836	1.621	0
1.838	1.621	0
1.84	1.621	0
