671.0	1.5290E+00	1.4169E+00	1.2829E+00
672.0	1.5060E+00	1.3972E+00	1.2651E+00
673.0	1.5170E+00	1.4094E+00	1.2760E+00
674.0	1.5130E+00	1.4074E+00	1.2742E+00
675.0	1.4990E+00	1.3958E+00	1.2639E+00
676.0	1.5150E+00	1.4120E+00	1.2786E+00
677.0	1.5000E+00	1.3991E+00	1.2669E+00
678.0	1.5070E+00	1.4066E+00	1.2737E+00
679.0	1.4930E+00	1.3947E+00	1.2629E+00
680.0	1.4940E+00	1.3969E+00	1.2650E+00
681.0	1.4870E+00	1.3915E+00	1.2601E+00
682.0	1.4930E+00	1.3981E+00	1.2662E+00
683.0	1.4760E+00	1.3830E+00	1.2526E+00
684.0	1.4660E+00	1.3739E+00	1.2445E+00
685.0	1.4650E+00	1.3748E+00	1.2454E+00
686.0	1.4330E+00	1.3438E+00	1.2174E+00
687.0	1.4720E+00	9.6824E-01	8.8285E-01
688.0	1.4760E+00	1.1206E+00	1.0195E+00
689.0	1.4780E+00	1.1278E+00	1.0260E+00
690.0	1.4790E+00	1.1821E+00	1.0746E+00
691.0	1.4680E+00	1.2333E+00	1.1201E+00
692.0	1.4540E+00	1.2689E+00	1.1516E+00
693.0	1.4580E+00	1.2609E+00	1.1446E+00
694.0	1.4570E+00	1.2464E+00	1.1318E+00
695.0	1.4350E+00	1.2714E+00	1.1538E+00
696.0	1.4420E+00	1.2684E+00	1.1513E+00
697.0	1.4380E+00	1.3403E+00	1.2151E+00
698.0	1.4170E+00	1.3192E+00	1.1961E+00
699.0	1.4340E+00	1.2918E+00	1.1721E+00
700.0	1.4220E+00	1.2823E+00	1.1636E+00
701.0	1.4131E+00	1.2659E+00	1.1489E+00
702.0	1.3987E+00	1.2674E+00	1.1500E+00
703.0	1.4095E+00	1.2747E+00	1.1567E+00
704.0	1.4187E+00	1.3078E+00	1.1864E+00
705.0	1.4330E+00	1.3214E+00	1.1989E+00
706.0	1.4138E+00	1.3144E+00	1.1925E+00
707.0	1.4040E+00	1.3090E+00	1.1875E+00
708.0	1.3990E+00	1.3048E+00	1.1839E+00
709.0	1.3900E+00	1.3095E+00	1.1880E+00
710.0	1.4040E+00	1.3175E+00	1.1954E+00
711.0	1.3970E+00	1.3155E+00	1.1934E+00
712.0	1.3818E+00	1.3071E+00	1.1856E+00
713.0	1.3702E+00	1.2918E+00	1.1719E+00
714.0	1.3819E+00	1.3029E+00	1.1823E+00
715.0	1.3502E+00	1.2587E+00	1.1428E+00
716.0	1.3694E+00	1.2716E+00	1.1548E+00
717.0	1.3650E+00	1.1071E+00	1.0081E+00
718.0	1.3570E+00	1.0296E+00	9.3873E-01
719.0	1.3010E+00	9.2318E-01	8.4274E-01
720.0	1.3487E+00	9.8550E-01	8.9940E-01
721.0	1.3480E+00	1.0861E+00	9.8967E-01
722.0	1.3600E+00	1.2407E+00	1.1281E+00
723.0	1.3510E+00	1.1444E+00	1.0423E+00
724.0	1.3607E+00	1.0555E+00	9.6305E-01
725.0	1.3465E+00	1.0380E+00	9.4741E-01
726.0	1.3429E+00	1.0813E+00	9.8638E-01
727.0	1.3444E+00	1.0850E+00	9.8988E-01
728.0	1.3370E+00	1.0400E+00	9.4968E-01
729.0	1.2796E+00	1.0466E+00	9.5503E-01
730.0	1.3357E+00	1.1285E+00	1.0294E+00
731.0	1.3104E+00	1.0703E+00	9.7702E-01
732.0	1.3333E+00	1.1534E+00	1.0520E+00
733.0	1.3108E+00	1.1962E+00	1.0901E+00
734.0	1.3390E+00	1.2357E+00	1.1261E+00
735.0	1.3271E+00	1.2178E+00	1.1101E+00
736.0	1.3100E+00	1.2059E+00	1.0994E+00
737.0	1.3120E+00	1.2039E+00	1.0978E+00
738.0	1.3000E+00	1.2269E+00	1.1184E+00
739.0	1.2646E+00	1.1905E+00	1.0855E+00
740.0	1.2830E+00	1.2195E+00	1.1119E+00
741.0	1.2707E+00	1.2148E+00	1.1078E+00
742.0	1.2649E+00	1.2153E+00	1.1084E+00
743.0	1.2892E+00	1.2405E+00	1.1316E+00
744.0	1.2955E+00	1.2503E+00	1.1408E+00
745.0	1.2920E+00	1.2497E+00	1.1404E+00
746.0	1.2892E+00	1.2470E+00	1.1381E+00
747.0	1.2890E+00	1.2477E+00	1.1389E+00
748.0	1.2808E+00	1.2401E+00	1.1323E+00
749.0	1.2760E+00	1.2357E+00	1.1286E+00
750.0	1.2740E+00	1.2341E+00	1.1273E+00
751.0	1.2680E+00	1.2286E+00	1.1224E+00
752.0	1.2720E+00	1.2330E+00	1.1265E+00
753.0	1.2650E+00	1.2266E+00	1.1210E+00
754.0	1.2809E+00	1.2420E+00	1.1353E+00
755.0	1.2771E+00	1.2383E+00	1.1321E+00
756.0	1.2610E+00	1.2232E+00	1.1185E+00
757.0	1.2598E+00	1.2221E+00	1.1176E+00
758.0	1.2680E+00	1.2295E+00	1.1246E+00
759.0	1.2500E+00	1.1945E+00	1.0932E+00
760.0	1.2590E+00	2.6604E-01	2.4716E-01
761.0	1.2487E+00	1.5396E-01	1.4328E-01
762.0	1.2460E+00	6.8766E-01	6.3491E-01
763.0	1.2543E+00	3.7952E-01	3.5217E-01
764.0	1.2566E+00	5.3878E-01	4.9885E-01
765.0	1.2452E+00	6.8601E-01	6.3377E-01
766.0	1.2000E+00	8.1461E-01	7.5080E-01
767.0	1.2120E+00	9.7417E-01	8.9574E-01
768.0	1.2310E+00	1.1138E+00	1.0222E+00
769.0	1.2142E+00	1.1278E+00	1.0347E+00
770.0	1.2146E+00	1.1608E+00	1.0646E+00
771.0	1.2073E+00	1.1686E+00	1.0716E+00
772.0	1.2120E+00	1.1778E+00	1.0802E+00
773.0	1.2100E+00	1.1771E+00	1.0797E+00
774.0	1.2090E+00	1.1771E+00	1.0800E+00
775.0	1.2080E+00	1.1771E+00	1.0801E+00
776.0	1.2102E+00	1.1798E+00	1.0827E+00
777.0	1.2028E+00	1.1727E+00	1.0764E+00
778.0	1.2014E+00	1.1713E+00	1.0754E+00
779.0	1.2067E+00	1.1765E+00	1.0803E+00
780.0	1.1930E+00	1.1636E+00	1.0687E+00
781.0	1.1898E+00	1.1607E+00	1.0662E+00
782.0	1.1950E+00	1.1662E+00	1.0714E+00
783.0	1.1896E+00	1.1614E+00	1.0672E+00
784.0	1.1810E+00	1.1536E+00	1.0602E+00
785.0	1.1874E+00	1.1586E+00	1.0649E+00
786.0	1.1890E+00	1.1592E+00	1.0656E+00
787.0	1.1877E+00	1.1450E+00	1.0530E+00
788.0	1.1800E+00	1.1305E+00	1.0399E+00
789.0	1.1812E+00	1.1257E+00	1.0359E+00
790.0	1.1704E+00	1.0910E+00	1.0045E+00
791.0	1.1632E+00	1.1058E+00	1.0179E+00
792.0	1.1500E+00	1.0953E+00	1.0084E+00
793.0	1.1449E+00	1.0875E+00	1.0015E+00
794.0	1.1260E+00	1.0972E+00	1.0101E+00
795.0	1.1280E+00	1.0932E+00	1.0066E+00
796.0	1.1427E+00	1.0742E+00	9.8985E-01
797.0	1.1580E+00	1.0913E+00	1.0057E+00
